# assumes 12 time steps per hour from day 335 - day 365
# julian decimal day, ignore, diffuse solar, global horiz solar
362.1771,0.000,0.000,0.000
362.1805,0.000,0.000,0.000
362.1840,0.000,0.000,0.000
362.1875,0.000,0.000,0.000
362.1910,0.000,0.000,0.000
362.1945,0.000,0.000,0.000
362.1979,0.000,0.000,0.000
362.2014,0.000,0.000,0.000
362.2049,0.000,0.000,0.000
362.2083,0.000,0.000,0.000
362.2118,0.000,0.000,0.000
362.2153,0.000,0.000,0.000
362.2188,0.000,0.000,0.000
362.2222,0.000,0.000,0.000
362.2257,0.000,0.000,0.000
362.2292,0.000,0.000,0.000
362.2326,0.000,0.000,0.000
362.2361,0.000,0.000,0.000
362.2396,0.000,0.000,0.000
362.2430,0.000,0.000,0.000
362.2465,0.000,0.000,0.000
362.2500,0.000,0.000,0.000
362.2535,0.000,0.000,0.000
362.2570,0.000,0.000,0.000
362.2604,0.000,0.000,0.000
362.2639,0.000,0.000,0.000
362.2674,0.000,0.000,0.000
362.2708,0.000,0.000,0.000
362.2743,0.000,0.000,0.000
362.2778,0.000,0.000,0.000
362.2812,0.000,1.000,1.000
362.2847,0.000,1.000,1.000
362.2882,0.000,1.000,1.000
362.2917,0.000,2.000,2.000
362.2951,0.000,3.000,3.000
362.2986,0.000,3.000,3.000
362.3021,0.000,4.000,4.000
362.3055,0.000,5.000,5.000
362.3090,0.000,7.000,7.000
362.3125,0.000,10.000,10.0
362.3160,0.000,16.000,16.0
362.3195,0.000,19.000,19.0
362.3229,0.000,22.000,22.0
362.3264,0.000,25.000,25.0
362.3299,0.000,27.000,27.0
362.3333,0.000,40.000,40.0
362.3368,0.000,29.000,29.0
362.3403,0.000,20.000,20.0
362.3438,0.000,22.000,22.0
362.3472,0.000,27.000,27.0
362.3507,0.000,39.000,39.0
362.3542,0.000,34.000,34.0
362.3576,0.000,28.000,28.0
362.3611,0.000,37.000,37.0
362.3646,0.000,39.000,39.0
362.3680,0.000,36.000,36.0
362.3715,0.000,40.000,40.0
362.3750,0.000,43.000,43.0
362.3785,0.000,47.000,47.0
362.3820,0.000,45.000,45.0
362.3854,0.000,51.000,51.0
362.3889,0.000,50.000,50.0
362.3924,0.000,37.000,37.0
362.3958,0.000,33.000,33.0
362.3993,0.000,39.000,39.0
362.4028,0.000,37.000,37.0
362.4062,0.000,38.000,38.0
362.4097,0.000,36.000,36.0
362.4132,0.000,39.000,39.0
362.4167,0.000,46.000,46.0
362.4201,0.000,48.000,48.0
362.4236,0.000,44.000,44.0
362.4271,0.000,43.000,43.0
362.4305,0.000,49.000,49.0
362.4340,0.000,51.000,51.0
362.4375,0.000,50.000,50.0
362.4410,0.000,49.000,49.0
362.4445,0.000,44.000,44.0
362.4479,0.000,41.000,41.0
362.4514,0.000,39.000,39.0
362.4549,0.000,39.000,39.0
362.4583,0.000,37.000,37.0
362.4618,0.000,37.000,37.0
362.4653,0.000,47.000,47.0
362.4688,0.000,54.000,54.0
362.4722,0.000,59.000,59.0
362.4757,0.000,61.000,61.0
362.4792,0.000,52.000,52.0
362.4826,0.000,44.000,44.0
362.4861,0.000,45.000,45.0
362.4896,0.000,44.000,44.0
362.4930,0.000,45.000,45.0
362.4965,0.000,39.000,39.0
362.5000,0.000,41.000,41.0
362.5035,0.000,46.000,46.0
362.5070,0.000,48.000,48.0
362.5104,0.000,44.000,44.0
362.5139,0.000,44.000,44.0
362.5174,0.000,44.000,44.0
362.5208,0.000,41.000,41.0
362.5243,0.000,41.000,41.0
362.5278,0.000,40.000,40.0
362.5312,0.000,38.000,38.0
362.5347,0.000,37.000,37.0
362.5382,0.000,39.000,39.0
362.5417,0.000,43.000,43.0
362.5451,0.000,35.000,35.0
362.5486,0.000,28.000,28.0
362.5521,0.000,25.000,25.0
362.5555,0.000,23.000,23.0
362.5590,0.000,22.000,22.0
362.5625,0.000,24.000,24.0
362.5660,0.000,25.000,25.0
362.5695,0.000,23.000,23.0
362.5729,0.000,22.000,22.0
362.5764,0.000,24.000,24.0
362.5799,0.000,23.000,23.0
362.5833,0.000,22.000,22.0
362.5868,0.000,26.000,26.0
362.5903,0.000,26.000,26.0
362.5938,0.000,25.000,25.0
362.5972,0.000,20.000,20.0
362.6007,0.000,14.000,14.0
362.6042,0.000,12.000,12.0
362.6076,0.000,12.000,12.0
362.6111,0.000,10.000,10.0
362.6146,0.000,9.000,9.000
362.6180,0.000,6.000,6.000
362.6215,0.000,4.000,4.000
362.6250,0.000,4.000,4.000
362.6285,0.000,4.000,4.000
362.6320,0.000,2.000,2.000
362.6354,0.000,1.000,1.000
362.6389,0.000,1.000,1.000
362.6424,0.000,0.000,0.000
362.6458,0.000,0.000,0.000
362.6493,0.000,0.000,0.000
362.6528,0.000,0.000,0.000
362.6562,0.000,0.000,0.000
362.6597,0.000,0.000,0.000
362.6632,0.000,0.000,0.000
362.6667,0.000,0.000,0.000
362.6701,0.000,0.000,0.000
362.6736,0.000,0.000,0.000
362.6771,0.000,0.000,0.000
362.6805,0.000,0.000,0.000
362.6840,0.000,0.000,0.000
362.6875,0.000,0.000,0.000
362.6910,0.000,0.000,0.000
362.6945,0.000,0.000,0.000
362.6979,0.000,0.000,0.000
362.7014,0.000,0.000,0.000
362.7049,0.000,0.000,0.000
362.7083,0.000,0.000,0.000
362.7118,0.000,0.000,0.000
362.7153,0.000,0.000,0.000
362.7188,0.000,0.000,0.000
362.7222,0.000,0.000,0.000
362.7257,0.000,0.000,0.000
362.7292,0.000,0.000,0.000
362.7326,0.000,0.000,0.000
362.7361,0.000,0.000,0.000
362.7396,0.000,0.000,0.000
362.7430,0.000,0.000,0.000
362.7465,0.000,0.000,0.000
362.7500,0.000,0.000,0.000
362.7535,0.000,0.000,0.000
362.7570,0.000,0.000,0.000
362.7604,0.000,0.000,0.000
362.7639,0.000,0.000,0.000
362.7674,0.000,0.000,0.000
362.7708,0.000,0.000,0.000
362.7743,0.000,0.000,0.000
362.7778,0.000,0.000,0.000
362.7812,0.000,0.000,0.000
362.7847,0.000,0.000,0.000
362.7882,0.000,0.000,0.000
362.7917,0.000,0.000,0.000
362.7951,0.000,0.000,0.000
362.7986,0.000,0.000,0.000
362.8021,0.000,0.000,0.000
362.8055,0.000,0.000,0.000
362.8090,0.000,0.000,0.000
362.8125,0.000,0.000,0.000
362.8160,0.000,0.000,0.000
362.8195,0.000,0.000,0.000
362.8229,0.000,0.000,0.000
362.8264,0.000,0.000,0.000
362.8299,0.000,0.000,0.000
362.8333,0.000,0.000,0.000
362.8368,0.000,0.000,0.000
362.8403,0.000,0.000,0.000
362.8438,0.000,0.000,0.000
362.8472,0.000,0.000,0.000
362.8507,0.000,0.000,0.000
362.8542,0.000,0.000,0.000
362.8576,0.000,0.000,0.000
362.8611,0.000,0.000,0.000
362.8646,0.000,0.000,0.000
362.8680,0.000,0.000,0.000
362.8715,0.000,0.000,0.000
362.8750,0.000,0.000,0.000
362.8785,0.000,0.000,0.000
362.8820,0.000,0.000,0.000
362.8854,0.000,0.000,0.000
362.8889,0.000,0.000,0.000
362.8924,0.000,0.000,0.000
362.8958,0.000,0.000,0.000
362.8993,0.000,0.000,0.000
362.9028,0.000,0.000,0.000
362.9062,0.000,0.000,0.000
362.9097,0.000,0.000,0.000
362.9132,0.000,0.000,0.000
362.9167,0.000,0.000,0.000
362.9201,0.000,0.000,0.000
362.9236,0.000,0.000,0.000
362.9271,0.000,0.000,0.000
362.9305,0.000,0.000,0.000
362.9340,0.000,0.000,0.000
362.9375,0.000,0.000,0.000
362.9410,0.000,0.000,0.000
362.9445,0.000,0.000,0.000
362.9479,0.000,0.000,0.000
362.9514,0.000,0.000,0.000
362.9549,0.000,0.000,0.000
362.9583,0.000,0.000,0.000
362.9618,0.000,0.000,0.000
362.9653,0.000,0.000,0.000
362.9688,0.000,0.000,0.000
362.9722,0.000,0.000,0.000
362.9757,0.000,0.000,0.000
362.9792,0.000,0.000,0.000
362.9826,0.000,0.000,0.000
362.9861,0.000,0.000,0.000
362.9896,0.000,0.000,0.000
362.9930,0.000,0.000,0.000
362.9965,0.000,0.000,0.000
363.0000,0.000,0.000,0.000
363.0035,0.000,0.000,0.000
363.0070,0.000,0.000,0.000
363.0104,0.000,0.000,0.000
363.0139,0.000,0.000,0.000
363.0174,0.000,0.000,0.000
363.0208,0.000,0.000,0.000
363.0243,0.000,0.000,0.000
363.0278,0.000,0.000,0.000
363.0312,0.000,0.000,0.000
363.0347,0.000,0.000,0.000
363.0382,0.000,0.000,0.000
363.0417,0.000,0.000,0.000
363.0451,0.000,0.000,0.000
363.0486,0.000,0.000,0.000
363.0521,0.000,0.000,0.000
363.0555,0.000,0.000,0.000
363.0590,0.000,0.000,0.000
363.0625,0.000,0.000,0.000
363.0660,0.000,0.000,0.000
363.0695,0.000,0.000,0.000
363.0729,0.000,0.000,0.000
363.0764,0.000,0.000,0.000
363.0799,0.000,0.000,0.000
363.0833,0.000,0.000,0.000
363.0868,0.000,0.000,0.000
363.0903,0.000,0.000,0.000
363.0938,0.000,0.000,0.000
363.0972,0.000,0.000,0.000
363.1007,0.000,0.000,0.000
363.1042,0.000,0.000,0.000
363.1076,0.000,0.000,0.000
363.1111,0.000,0.000,0.000
363.1146,0.000,0.000,0.000
363.1180,0.000,0.000,0.000
363.1215,0.000,0.000,0.000
363.1250,0.000,0.000,0.000
363.1285,0.000,0.000,0.000
363.1320,0.000,0.000,0.000
363.1354,0.000,0.000,0.000
363.1389,0.000,0.000,0.000
363.1424,0.000,0.000,0.000
363.1458,0.000,0.000,0.000
363.1493,0.000,0.000,0.000
363.1528,0.000,0.000,0.000
363.1562,0.000,0.000,0.000
363.1597,0.000,0.000,0.000
363.1632,0.000,0.000,0.000
363.1667,0.000,0.000,0.000
363.1701,0.000,0.000,0.000
363.1736,0.000,0.000,0.000
363.1771,0.000,0.000,0.000
363.1805,0.000,0.000,0.000
363.1840,0.000,0.000,0.000
363.1875,0.000,0.000,0.000
363.1910,0.000,0.000,0.000
363.1945,0.000,0.000,0.000
363.1979,0.000,0.000,0.000
363.2014,0.000,0.000,0.000
363.2049,0.000,0.000,0.000
363.2083,0.000,0.000,0.000
363.2118,0.000,0.000,0.000
363.2153,0.000,0.000,0.000
363.2188,0.000,0.000,0.000
363.2222,0.000,0.000,0.000
363.2257,0.000,0.000,0.000
363.2292,0.000,0.000,0.000
363.2326,0.000,0.000,0.000
363.2361,0.000,0.000,0.000
363.2396,0.000,0.000,0.000
363.2430,0.000,0.000,0.000
363.2465,0.000,0.000,0.000
363.2500,0.000,0.000,0.000
363.2535,0.000,0.000,0.000
363.2570,0.000,0.000,0.000
363.2604,0.000,0.000,0.000
363.2639,0.000,0.000,0.000
363.2674,0.000,0.000,0.000
363.2708,0.000,0.000,0.000
363.2743,0.000,1.000,1.000
363.2778,0.000,2.000,2.000
363.2812,0.000,4.000,4.000
363.2847,0.000,4.000,4.000
363.2882,0.000,6.000,6.000
363.2917,0.000,8.000,8.000
363.2951,0.000,11.000,11.0
363.2986,0.000,14.000,14.0
363.3021,0.000,18.000,18.0
363.3055,0.000,23.000,23.0
363.3090,0.000,27.000,27.0
363.3125,0.000,29.000,29.0
363.3160,0.000,32.000,32.0
363.3195,0.000,35.000,35.0
363.3229,0.000,39.000,39.0
363.3264,0.000,42.000,42.0
363.3299,0.000,51.000,65.0
363.3333,0.000,56.000,79.0
363.3368,0.000,57.000,89.0
363.3403,0.000,56.000,90.0
363.3438,0.000,57.000,94.0
363.3472,0.000,67.000,103.
363.3507,0.000,76.000,115.
363.3542,0.000,73.000,115.
363.3576,0.000,73.000,121.
363.3611,0.000,70.000,126.
363.3646,0.000,66.000,132.
363.3680,0.000,68.000,144.
363.3715,0.000,69.000,158.
363.3750,0.000,73.000,175.
363.3785,0.000,76.000,188.
363.3820,0.000,82.000,200.
363.3854,0.000,86.000,210.
363.3889,0.000,88.000,215.
363.3924,0.000,90.000,222.
363.3958,0.000,94.000,229.
363.3993,0.000,122.000,263
363.4028,0.000,144.000,250
363.4062,0.000,130.000,272
363.4097,0.000,112.000,257
363.4132,0.000,104.000,259
363.4167,0.000,95.000,250.
363.4201,0.000,84.000,224.
363.4236,0.000,84.000,234.
363.4271,0.000,86.000,253.
363.4305,0.000,86.000,252.
363.4340,0.000,85.000,256.
363.4375,0.000,84.000,248.
363.4410,0.000,85.000,231.
363.4445,0.000,89.000,233.
363.4479,0.000,93.000,269.
363.4514,0.000,97.000,267.
363.4549,0.000,95.000,270.
363.4583,0.000,96.000,263.
363.4618,0.000,93.000,267.
363.4653,0.000,99.000,264.
363.4688,0.000,98.000,227.
363.4722,0.000,88.000,186.
363.4757,0.000,94.000,212.
363.4792,0.000,96.000,219.
363.4826,0.000,104.000,245
363.4861,0.000,107.000,253
363.4896,0.000,107.000,252
363.4930,0.000,105.000,242
363.4965,0.000,105.000,234
363.5000,0.000,107.000,242
363.5035,0.000,110.000,218
363.5070,0.000,110.000,224
363.5104,0.000,101.000,209
363.5139,0.000,94.000,187.
363.5174,0.000,98.000,161.
363.5208,0.000,93.000,152.
363.5243,0.000,107.000,190
363.5278,0.000,89.000,145.
363.5312,0.000,89.000,134.
363.5347,0.000,99.000,175.
363.5382,0.000,96.000,166.
363.5417,0.000,106.000,174
363.5451,0.000,103.000,161
363.5486,0.000,108.000,154
363.5521,0.000,86.000,112.
363.5555,0.000,81.000,100.
363.5590,0.000,84.000,108.
363.5625,0.000,86.000,86.0
363.5660,0.000,62.000,62.0
363.5695,0.000,42.000,42.0
363.5729,0.000,40.000,40.0
363.5764,0.000,40.000,40.0
363.5799,0.000,37.000,37.0
363.5833,0.000,42.000,42.0
363.5868,0.000,40.000,40.0
363.5903,0.000,36.000,36.0
363.5938,0.000,38.000,38.0
363.5972,0.000,31.000,31.0
363.6007,0.000,22.000,22.0
363.6042,0.000,14.000,14.0
363.6076,0.000,12.000,12.0
363.6111,0.000,11.000,11.0
363.6146,0.000,12.000,12.0
363.6180,0.000,10.000,10.0
363.6215,0.000,5.000,5.000
363.6250,0.000,3.000,3.000
363.6285,0.000,4.000,4.000
363.6320,0.000,2.000,2.000
363.6354,0.000,1.000,1.000
363.6389,0.000,0.000,0.000
363.6424,0.000,0.000,0.000
363.6458,0.000,0.000,0.000
363.6493,0.000,0.000,0.000
363.6528,0.000,0.000,0.000
363.6562,0.000,0.000,0.000
363.6597,0.000,0.000,0.000
363.6632,0.000,0.000,0.000
363.6667,0.000,0.000,0.000
363.6701,0.000,0.000,0.000
363.6736,0.000,0.000,0.000
363.6771,0.000,0.000,0.000
363.6805,0.000,0.000,0.000
363.6840,0.000,0.000,0.000
363.6875,0.000,0.000,0.000
363.6910,0.000,0.000,0.000
363.6945,0.000,0.000,0.000
363.6979,0.000,0.000,0.000
363.7014,0.000,0.000,0.000
363.7049,0.000,0.000,0.000
363.7083,0.000,0.000,0.000
363.7118,0.000,0.000,0.000
363.7153,0.000,0.000,0.000
363.7188,0.000,0.000,0.000
363.7222,0.000,0.000,0.000
363.7257,0.000,0.000,0.000
363.7292,0.000,0.000,0.000
363.7326,0.000,0.000,0.000
363.7361,0.000,0.000,0.000
363.7396,0.000,0.000,0.000
363.7430,0.000,0.000,0.000
363.7465,0.000,0.000,0.000
363.7500,0.000,0.000,0.000
363.7535,0.000,0.000,0.000
363.7570,0.000,0.000,0.000
363.7604,0.000,0.000,0.000
363.7639,0.000,0.000,0.000
363.7674,0.000,0.000,0.000
363.7708,0.000,0.000,0.000
363.7743,0.000,0.000,0.000
363.7778,0.000,0.000,0.000
363.7812,0.000,0.000,0.000
363.7847,0.000,0.000,0.000
363.7882,0.000,0.000,0.000
363.7917,0.000,0.000,0.000
363.7951,0.000,0.000,0.000
363.7986,0.000,0.000,0.000
363.8021,0.000,0.000,0.000
363.8055,0.000,0.000,0.000
363.8090,0.000,0.000,0.000
363.8125,0.000,0.000,0.000
363.8160,0.000,0.000,0.000
363.8195,0.000,0.000,0.000
363.8229,0.000,0.000,0.000
363.8264,0.000,0.000,0.000
363.8299,0.000,0.000,0.000
363.8333,0.000,0.000,0.000
363.8368,0.000,0.000,0.000
363.8403,0.000,0.000,0.000
363.8438,0.000,0.000,0.000
363.8472,0.000,0.000,0.000
363.8507,0.000,0.000,0.000
363.8542,0.000,0.000,0.000
363.8576,0.000,0.000,0.000
363.8611,0.000,0.000,0.000
363.8646,0.000,0.000,0.000
363.8680,0.000,0.000,0.000
363.8715,0.000,0.000,0.000
363.8750,0.000,0.000,0.000
363.8785,0.000,0.000,0.000
363.8820,0.000,0.000,0.000
363.8854,0.000,0.000,0.000
363.8889,0.000,0.000,0.000
363.8924,0.000,0.000,0.000
363.8958,0.000,0.000,0.000
363.8993,0.000,0.000,0.000
363.9028,0.000,0.000,0.000
363.9062,0.000,0.000,0.000
363.9097,0.000,0.000,0.000
363.9132,0.000,0.000,0.000
363.9167,0.000,0.000,0.000
363.9201,0.000,0.000,0.000
363.9236,0.000,0.000,0.000
363.9271,0.000,0.000,0.000
363.9305,0.000,0.000,0.000
363.9340,0.000,0.000,0.000
363.9375,0.000,0.000,0.000
363.9410,0.000,0.000,0.000
363.9445,0.000,0.000,0.000
363.9479,0.000,0.000,0.000
363.9514,0.000,0.000,0.000
363.9549,0.000,0.000,0.000
363.9583,0.000,0.000,0.000
363.9618,0.000,0.000,0.000
363.9653,0.000,0.000,0.000
363.9688,0.000,0.000,0.000
363.9722,0.000,0.000,0.000
363.9757,0.000,0.000,0.000
363.9792,0.000,0.000,0.000
363.9826,0.000,0.000,0.000
363.9861,0.000,0.000,0.000
363.9896,0.000,0.000,0.000
363.9930,0.000,0.000,0.000
363.9965,0.000,0.000,0.000
364.0000,0.000,0.000,0.000
364.0035,0.000,0.000,0.000
364.0070,0.000,0.000,0.000
364.0104,0.000,0.000,0.000
364.0139,0.000,0.000,0.000
364.0174,0.000,0.000,0.000
364.0208,0.000,0.000,0.000
364.0243,0.000,0.000,0.000
364.0278,0.000,0.000,0.000
364.0312,0.000,0.000,0.000
364.0347,0.000,0.000,0.000
364.0382,0.000,0.000,0.000
364.0417,0.000,0.000,0.000
364.0451,0.000,0.000,0.000
364.0486,0.000,0.000,0.000
364.0521,0.000,0.000,0.000
364.0555,0.000,0.000,0.000
364.0590,0.000,0.000,0.000
364.0625,0.000,0.000,0.000
364.0660,0.000,0.000,0.000
364.0695,0.000,0.000,0.000
364.0729,0.000,0.000,0.000
364.0764,0.000,0.000,0.000
364.0799,0.000,0.000,0.000
364.0833,0.000,0.000,0.000
364.0868,0.000,0.000,0.000
364.0903,0.000,0.000,0.000
364.0938,0.000,0.000,0.000
364.0972,0.000,0.000,0.000
364.1007,0.000,0.000,0.000
364.1042,0.000,0.000,0.000
364.1076,0.000,0.000,0.000
364.1111,0.000,0.000,0.000
364.1146,0.000,0.000,0.000
364.1180,0.000,0.000,0.000
364.1215,0.000,0.000,0.000
364.1250,0.000,0.000,0.000
364.1285,0.000,0.000,0.000
364.1320,0.000,0.000,0.000
364.1354,0.000,0.000,0.000
364.1389,0.000,0.000,0.000
364.1424,0.000,0.000,0.000
364.1458,0.000,0.000,0.000
364.1493,0.000,0.000,0.000
364.1528,0.000,0.000,0.000
364.1562,0.000,0.000,0.000
364.1597,0.000,0.000,0.000
364.1632,0.000,0.000,0.000
364.1667,0.000,0.000,0.000
364.1701,0.000,0.000,0.000
364.1736,0.000,0.000,0.000
364.1771,0.000,0.000,0.000
364.1805,0.000,0.000,0.000
364.1840,0.000,0.000,0.000
364.1875,0.000,0.000,0.000
364.1910,0.000,0.000,0.000
364.1945,0.000,0.000,0.000
364.1979,0.000,0.000,0.000
364.2014,0.000,0.000,0.000
364.2049,0.000,0.000,0.000
364.2083,0.000,0.000,0.000
364.2118,0.000,0.000,0.000
364.2153,0.000,0.000,0.000
364.2188,0.000,0.000,0.000
364.2222,0.000,0.000,0.000
364.2257,0.000,0.000,0.000
364.2292,0.000,0.000,0.000
364.2326,0.000,0.000,0.000
364.2361,0.000,0.000,0.000
364.2396,0.000,0.000,0.000
364.2430,0.000,0.000,0.000
364.2465,0.000,0.000,0.000
364.2500,0.000,0.000,0.000
364.2535,0.000,0.000,0.000
364.2570,0.000,0.000,0.000
364.2604,0.000,0.000,0.000
364.2639,0.000,0.000,0.000
364.2674,0.000,0.000,0.000
364.2708,0.000,0.000,0.000
364.2743,0.000,0.000,0.000
364.2778,0.000,0.000,0.000
364.2812,0.000,0.000,0.000
364.2847,0.000,1.000,1.000
364.2882,0.000,2.000,2.000
364.2917,0.000,3.000,3.000
364.2951,0.000,6.000,6.000
364.2986,0.000,6.000,6.000
364.3021,0.000,7.000,7.000
364.3055,0.000,8.000,8.000
364.3090,0.000,9.000,9.000
364.3125,0.000,10.000,10.0
364.3160,0.000,10.000,10.0
364.3195,0.000,12.000,12.0
364.3229,0.000,14.000,14.0
364.3264,0.000,12.000,12.0
364.3299,0.000,10.000,10.0
364.3333,0.000,9.000,9.000
364.3368,0.000,12.000,12.0
364.3403,0.000,13.000,13.0
364.3438,0.000,13.000,13.0
364.3472,0.000,13.000,13.0
364.3507,0.000,12.000,12.0
364.3542,0.000,10.000,10.0
364.3576,0.000,12.000,12.0
364.3611,0.000,12.000,12.0
364.3646,0.000,12.000,12.0
364.3680,0.000,13.000,13.0
364.3715,0.000,14.000,14.0
364.3750,0.000,14.000,14.0
364.3785,0.000,15.000,15.0
364.3820,0.000,19.000,19.0
364.3854,0.000,22.000,22.0
364.3889,0.000,28.000,28.0
364.3924,0.000,43.000,43.0
364.3958,0.000,66.000,66.0
364.3993,0.000,50.000,50.0
364.4028,0.000,37.000,37.0
364.4062,0.000,51.000,51.0
364.4097,0.000,61.000,61.0
364.4132,0.000,57.000,57.0
364.4167,0.000,45.000,45.0
364.4201,0.000,52.000,52.0
364.4236,0.000,52.000,52.0
364.4271,0.000,26.000,26.0
364.4305,0.000,25.000,25.0
364.4340,0.000,28.000,28.0
364.4375,0.000,29.000,29.0
364.4410,0.000,38.000,38.0
364.4445,0.000,38.000,38.0
364.4479,0.000,37.000,37.0
364.4514,0.000,33.000,33.0
364.4549,0.000,23.000,23.0
364.4583,0.000,21.000,21.0
364.4618,0.000,23.000,23.0
364.4653,0.000,22.000,22.0
364.4688,0.000,26.000,26.0
364.4722,0.000,27.000,27.0
364.4757,0.000,24.000,24.0
364.4792,0.000,21.000,21.0
364.4826,0.000,20.000,20.0
364.4861,0.000,22.000,22.0
364.4896,0.000,18.000,18.0
364.4930,0.000,13.000,13.0
364.4965,0.000,13.000,13.0
364.5000,0.000,14.000,14.0
364.5035,0.000,13.000,13.0
364.5070,0.000,14.000,14.0
364.5104,0.000,16.000,16.0
364.5139,0.000,20.000,20.0
364.5174,0.000,18.000,18.0
364.5208,0.000,19.000,19.0
364.5243,0.000,25.000,25.0
364.5278,0.000,32.000,32.0
364.5312,0.000,31.000,31.0
364.5347,0.000,31.000,31.0
364.5382,0.000,32.000,32.0
364.5417,0.000,18.000,18.0
364.5451,0.000,14.000,14.0
364.5486,0.000,12.000,12.0
364.5521,0.000,6.000,6.000
364.5555,0.000,4.000,4.000
364.5590,0.000,4.000,4.000
364.5625,0.000,4.000,4.000
364.5660,0.000,6.000,6.000
364.5695,0.000,4.000,4.000
364.5729,0.000,4.000,4.000
364.5764,0.000,4.000,4.000
364.5799,0.000,5.000,5.000
364.5833,0.000,8.000,8.000
364.5868,0.000,16.000,16.0
364.5903,0.000,23.000,23.0
364.5938,0.000,29.000,29.0
364.5972,0.000,31.000,31.0
364.6007,0.000,26.000,26.0
364.6042,0.000,25.000,25.0
364.6076,0.000,24.000,24.0
364.6111,0.000,22.000,22.0
364.6146,0.000,20.000,20.0
364.6180,0.000,14.000,14.0
364.6215,0.000,8.000,8.000
364.6250,0.000,5.000,5.000
364.6285,0.000,2.000,2.000
364.6320,0.000,1.000,1.000
364.6354,0.000,0.000,0.000
364.6389,0.000,0.000,0.000
364.6424,0.000,0.000,0.000
364.6458,0.000,0.000,0.000
364.6493,0.000,0.000,0.000
364.6528,0.000,0.000,0.000
364.6562,0.000,0.000,0.000
364.6597,0.000,0.000,0.000
364.6632,0.000,0.000,0.000
364.6667,0.000,0.000,0.000
364.6701,0.000,0.000,0.000
364.6736,0.000,0.000,0.000
364.6771,0.000,0.000,0.000
364.6805,0.000,0.000,0.000
364.6840,0.000,0.000,0.000
364.6875,0.000,0.000,0.000
364.6910,0.000,0.000,0.000
364.6945,0.000,0.000,0.000
364.6979,0.000,0.000,0.000
364.7014,0.000,0.000,0.000
364.7049,0.000,0.000,0.000
364.7083,0.000,0.000,0.000
364.7118,0.000,0.000,0.000
364.7153,0.000,0.000,0.000
364.7188,0.000,0.000,0.000
364.7222,0.000,0.000,0.000
364.7257,0.000,0.000,0.000
364.7292,0.000,0.000,0.000
364.7326,0.000,0.000,0.000
364.7361,0.000,0.000,0.000
364.7396,0.000,0.000,0.000
364.7430,0.000,0.000,0.000
364.7465,0.000,0.000,0.000
364.7500,0.000,0.000,0.000
364.7535,0.000,0.000,0.000
364.7570,0.000,0.000,0.000
364.7604,0.000,0.000,0.000
364.7639,0.000,0.000,0.000
364.7674,0.000,0.000,0.000
364.7708,0.000,0.000,0.000
364.7743,0.000,0.000,0.000
364.7778,0.000,0.000,0.000
364.7812,0.000,0.000,0.000
364.7847,0.000,0.000,0.000
364.7882,0.000,0.000,0.000
364.7917,0.000,0.000,0.000
364.7951,0.000,0.000,0.000
364.7986,0.000,0.000,0.000
364.8021,0.000,0.000,0.000
364.8055,0.000,0.000,0.000
364.8090,0.000,0.000,0.000
364.8125,0.000,0.000,0.000
364.8160,0.000,0.000,0.000
364.8195,0.000,0.000,0.000
364.8229,0.000,0.000,0.000
364.8264,0.000,0.000,0.000
364.8299,0.000,0.000,0.000
364.8333,0.000,0.000,0.000
364.8368,0.000,0.000,0.000
364.8403,0.000,0.000,0.000
364.8438,0.000,0.000,0.000
364.8472,0.000,0.000,0.000
364.8507,0.000,0.000,0.000
364.8542,0.000,0.000,0.000
364.8576,0.000,0.000,0.000
364.8611,0.000,0.000,0.000
364.8646,0.000,0.000,0.000
364.8680,0.000,0.000,0.000
364.8715,0.000,0.000,0.000
364.8750,0.000,0.000,0.000
364.8785,0.000,0.000,0.000
364.8820,0.000,0.000,0.000
364.8854,0.000,0.000,0.000
364.8889,0.000,0.000,0.000
364.8924,0.000,0.000,0.000
364.8958,0.000,0.000,0.000
364.8993,0.000,0.000,0.000
364.9028,0.000,0.000,0.000
364.9062,0.000,0.000,0.000
364.9097,0.000,0.000,0.000
364.9132,0.000,0.000,0.000
364.9167,0.000,0.000,0.000
364.9201,0.000,0.000,0.000
364.9236,0.000,0.000,0.000
364.9271,0.000,0.000,0.000
364.9305,0.000,0.000,0.000
364.9340,0.000,0.000,0.000
364.9375,0.000,0.000,0.000
364.9410,0.000,0.000,0.000
364.9445,0.000,0.000,0.000
364.9479,0.000,0.000,0.000
364.9514,0.000,0.000,0.000
364.9549,0.000,0.000,0.000
364.9583,0.000,0.000,0.000
364.9618,0.000,0.000,0.000
364.9653,0.000,0.000,0.000
364.9688,0.000,0.000,0.000
364.9722,0.000,0.000,0.000
364.9757,0.000,0.000,0.000
364.9792,0.000,0.000,0.000
364.9826,0.000,0.000,0.000
364.9861,0.000,0.000,0.000
364.9896,0.000,0.000,0.000
364.9930,0.000,0.000,0.000
364.9965,0.000,0.000,0.000
365.0000,0.000,0.000,0.000
365.0035,0.000,0.000,0.000
365.0070,0.000,0.000,0.000
365.0104,0.000,0.000,0.000
365.0139,0.000,0.000,0.000
365.0174,0.000,0.000,0.000
365.0208,0.000,0.000,0.000
365.0243,0.000,0.000,0.000
365.0278,0.000,0.000,0.000
365.0312,0.000,0.000,0.000
365.0347,0.000,0.000,0.000
365.0382,0.000,0.000,0.000
